time,battery_charge_level,battery_charge_rate,battery_discharge_rate,battery_max_discharge,consumption,grid_carbon,grid_power,solar_power,total_carbon
1510,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1511,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1512,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1513,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1514,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1515,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1516,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1517,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1518,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1519,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1520,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1521,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1522,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1523,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1524,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1525,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1526,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1527,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1528,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1529,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1530,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1531,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1532,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1533,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1534,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1535,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1536,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1537,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1538,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1539,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1540,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1541,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1542,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1543,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1544,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1545,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1546,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1547,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1548,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1549,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1550,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1551,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1552,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1553,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1554,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1555,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1556,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1557,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1558,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1559,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1560,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1561,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1562,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1563,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1564,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1565,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1566,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1567,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1568,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1569,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1570,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1571,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1572,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1573,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1574,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1575,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1576,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1577,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1578,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1579,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1580,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1581,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1582,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1583,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1584,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1585,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1586,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1587,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1588,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1589,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1590,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1591,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1592,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1593,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1594,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1595,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1596,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1597,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1598,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1599,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1600,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1601,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1602,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1603,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1604,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1605,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1606,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1607,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1608,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1609,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1610,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1611,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1612,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1613,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1614,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1615,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1616,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1617,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1618,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1619,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1620,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1621,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1622,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1623,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1624,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1625,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1626,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1627,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1628,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1629,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1630,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1631,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1632,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1633,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1634,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1635,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1636,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1637,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1638,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1639,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1640,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1641,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1642,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1643,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1644,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1645,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1646,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1647,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1648,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1649,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1650,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1651,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1652,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1653,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1654,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1655,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1656,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1657,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1658,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1659,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1660,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1661,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1662,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1663,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1664,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1665,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1666,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1667,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1668,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1669,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1670,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1671,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1672,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1673,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1674,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1675,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1676,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1677,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1678,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1679,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1680,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1681,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1682,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1683,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1684,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1685,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1686,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1687,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1688,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1689,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1690,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1691,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1692,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1693,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1694,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1695,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1696,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1697,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1698,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1699,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1700,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1701,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1702,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1703,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1704,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1705,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1706,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1707,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1708,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1709,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1710,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1711,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1712,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1713,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1714,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1715,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1716,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1717,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1718,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1719,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1720,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1721,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1722,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1723,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1724,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1725,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1726,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1727,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1728,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1729,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1730,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1731,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1732,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1733,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1734,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1735,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1736,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1737,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1738,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1739,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1740,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1741,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1742,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1743,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1744,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1745,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1746,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1747,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1748,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1749,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1750,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1751,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1752,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1753,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1754,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1755,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1756,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1757,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1758,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1759,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1760,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1761,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1762,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1763,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1764,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1765,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1766,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1767,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1768,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1769,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1770,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1771,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1772,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1773,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1774,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1775,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1776,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1777,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1778,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1779,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1780,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1781,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1782,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1783,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1784,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1785,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1786,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1787,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1788,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1789,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1790,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1791,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1792,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1793,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1794,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1795,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1796,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1797,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1798,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1799,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1800,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1801,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1802,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1803,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1804,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1805,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1806,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1807,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1808,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1809,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1810,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1811,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1812,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1813,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1814,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1815,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1816,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1817,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1818,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1819,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1820,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1821,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1822,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1823,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1824,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1825,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1826,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1827,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1828,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1829,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1830,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1831,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1832,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1833,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1834,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1835,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1836,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1837,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1838,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1839,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1840,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1841,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1842,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1843,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1844,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1845,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1846,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1847,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
1848,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
